"Station","Trivial","Classification","period","Station_old_name","forcov","foredg","habitat_affinity"
"G-07_sat11","collared_peccary","Dicotyles tajacu","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","white-lipped_peccary","Tayassu pecari","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","margay","Leopardus wiedii","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","lowland_paca","Cuniculus paca","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","south_american_coati","Nasua nasua","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","central_american_agouti","Dasyprocta punctata","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","collared_peccary","Dicotyles tajacu","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","margay","Leopardus wiedii","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","margay","Leopardus wiedii","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","white-lipped_peccary","Tayassu pecari","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","central_american_agouti","Dasyprocta punctata","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","white-lipped_peccary","Tayassu pecari","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","collared_peccary","Dicotyles tajacu","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","collared_peccary","Dicotyles tajacu","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","jaguar","Panthera onca","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","margay","Leopardus wiedii","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","collared_peccary","Dicotyles tajacu","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","central_american_agouti","Dasyprocta punctata","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat11","gray_brocket_deer","Mazama gouazoubira","sat11","G-07",79.27,6767.79,"DA"
"G-07_sat11","white-lipped_peccary","Tayassu pecari","sat11","G-07",79.27,6767.79,"FS"
"G-07_sat14","collared_peccary","Dicotyles tajacu","sat14","G-07",75.23,7203.14,"FS"
"G-07_sat14","collared_peccary","Dicotyles tajacu","sat14","G-07",75.23,7203.14,"FS"
"G-07_sat16","collared_peccary","Dicotyles tajacu","sat16","G-07",76.51,6607.79,"FS"
"G-07_sat16","collared_peccary","Dicotyles tajacu","sat16","G-07",76.51,6607.79,"FS"
"G-07_sat16","central_american_agouti","Dasyprocta punctata","sat16","G-07",76.51,6607.79,"FS"
"G-07_sat16","collared_peccary","Dicotyles tajacu","sat16","G-07",76.51,6607.79,"FS"
"G-07_sat16","lowland_paca","Cuniculus paca","sat16","G-07",76.51,6607.79,"FS"
"G-07_sat19","central_american_agouti","Dasyprocta punctata","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tamandua","Tamandua tetradactyla","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","collared_peccary","Dicotyles tajacu","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tapeti","Sylvilagus brasiliensis","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tapeti","Sylvilagus brasiliensis","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","jaguarundi","Herpaliurus yagouaroundi","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tamandua","Tamandua tetradactyla","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","collared_peccary","Dicotyles tajacu","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","collared_peccary","Dicotyles tajacu","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","ocelot","Leopardus pardalis","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","collared_peccary","Dicotyles tajacu","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tapeti","Sylvilagus brasiliensis","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","tapeti","Sylvilagus brasiliensis","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","crab-eating_raccoon","Procyon cancrivorus","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","capybara","Hydrochoerus hydrochaeris","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","nine-banded_armadillo","Dasypus novemcinctus","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","lowland_paca","Cuniculus paca","sat19","G-07",39.02,20718.82,"FS"
"G-07_sat19","nine-banded_armadillo","Dasypus novemcinctus","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","common_opossum","Didelphis marsupialis","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","gray_brocket_deer","Mazama gouazoubira","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat19","nine-banded_armadillo","Dasypus novemcinctus","sat19","G-07",39.02,20718.82,"DA"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","margay","Leopardus wiedii","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","nine-banded_armadillo","Dasypus novemcinctus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","margay","Leopardus wiedii","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","nine-banded_armadillo","Dasypus novemcinctus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_fox","Cerdocyon thous","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","white-lipped_peccary","Tayassu pecari","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","margay","Leopardus wiedii","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","nine-banded_armadillo","Dasypus novemcinctus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","white-lipped_peccary","Tayassu pecari","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_fox","Cerdocyon thous","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","common_opossum","Didelphis marsupialis","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tufted_capuchin","Sapajus apella","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","white-lipped_peccary","Tayassu pecari","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","crab-eating_raccoon","Procyon cancrivorus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","gray_brocket_deer","Mazama gouazoubira","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","tayra","Eira barbara","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_tapir","Tapirus terrestris","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","bolivian_squirrel","Sciurus  ignitus","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","ocelot","Leopardus pardalis","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","crab-eating_fox","Cerdocyon thous","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguarundi","Herpaliurus yagouaroundi","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","nine-banded_armadillo","Dasypus novemcinctus","sat2","G-07",84.07,7531.02,"DA"
"G-07_sat2","tufted_capuchin","Sapajus apella","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","south_american_coati","Nasua nasua","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","collared_peccary","Dicotyles tajacu","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","jaguar","Panthera onca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","white-lipped_peccary","Tayassu pecari","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","central_american_agouti","Dasyprocta punctata","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat2","lowland_paca","Cuniculus paca","sat2","G-07",84.07,7531.02,"FS"
"G-07_sat4","collared_peccary","Dicotyles tajacu","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","lowland_paca","Cuniculus paca","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","collared_peccary","Dicotyles tajacu","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","crab-eating_raccoon","Procyon cancrivorus","sat4","G-07",77.09,6487.79,"DA"
"G-07_sat4","south_american_tapir","Tapirus terrestris","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","central_american_agouti","Dasyprocta punctata","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","south_american_tapir","Tapirus terrestris","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","collared_peccary","Dicotyles tajacu","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","lowland_paca","Cuniculus paca","sat4","G-07",77.09,6487.79,"FS"
"G-07_sat4","south_american_tapir","Tapirus terrestris","sat4","G-07",77.09,6487.79,"FS"
